distance,id,fullName,degree,distance_rank
5.799844337787002,8445071,Louis Berlinquette,50,7629.0
6.244000518874043,8446669,Joe Hall,14,7699.0
5.339343624335193,8445571,Bert Corbeau,70,7570.0
5.582695550655078,8447594,Joe Malone,39,7612.0
5.860033726812816,8448154,Didier Pitre,27,7637.0
5.897392657932287,8447289,Newsy Lalonde,36,7652.0
5.3180697885588275,8445744,Billy Coutu,66,7550.0
6.245557141004022,8447348,Jack Laviolette,11,7700.0
5.349461668180049,8450137,Georges Vezina,40,7574.0
6.10753664547931,8445802,Rusty Crawford,22,7692.0
5.5976131794007005,8445844,Jack Darragh,25,7624.0
5.316772603450512,8445191,Morley Bruce,18,7549.0
6.143728110001297,8449025,Hamby Shore,12,7694.0
5.253340251653911,8449817,Clint Benedict,62,7477.0
5.311843300038915,8446581,Eddie Gerard,23,7546.0
5.925541574782722,8447522,Ed Lowrey,15,7667.0
5.220002594370216,8445135,George Boucher,86,7452.0
5.1864055000648595,8445874,Cy Denneny,56,7429.0
5.593721624075756,8449990,Sammy Hebert,18,7619.0
5.180568167077442,8448013,Reg Noble,128,7426.0
6.1557919315086265,8445740,Jack Coughlin,27,7695.0
5.809702944610196,8448246,Ken Randall,58,7631.0
5.8034764560902845,8449049,Alf Skinner,54,7630.0
5.878194318329226,8445314,Harry Cameron,53,7640.0
6.165261382799326,8449841,Art Brooks,9,7698.0
5.504864444156181,8445873,Corb Denneny,72,7596.0
5.332727980282787,8447832,Harry Meeking,39,7563.0
5.981320534440265,8448052,George O'Grady,11,7687.0
5.040601893890258,8446580,Gerry Geran,29,7340.0
5.337787002205214,8448336,Dave Ritchie,62,7569.0
5.981709689972759,8448456,Art Ross,10,7688.0
5.283045790634324,8445044,Billy Bell,41,7516.0
5.92800622648852,8447013,Harry Hyland,21,7672.0
5.897133220910624,8447761,Jack McDonald,44,7651.0
5.9270981969126995,8450014,Bert Lindsay,21,7670.0
5.915942404981191,8449181,Phil Stevens,32,7661.0
5.997016474250875,8449048,Raymie Skilton,8,7689.5
5.247502918666494,8448011,Frank Nighbor,58,7471.0
5.997016474250875,8449231,Ken Thompson,8,7689.5
5.926449604358542,8447616,Jack Marks,21,7669.0
5.90374886496303,8447907,Harry Mummery,42,7657.0
6.279154235309378,8448119,Evariste Payer,9,7705.0
5.381242703333766,8449997,Hap Holmes,35,7586.0
5.2744843689194445,8444861,Jack Adams,49,7502.0
5.927746789466857,8447848,Horace Merrill,13,7671.0
5.928525100531846,8448441,Skene Ronan,10,7673.0
4.980542223375275,8445497,Sprague Cleghorn,75,7317.0
6.27668958360358,8445914,Fred Doherty,10,7704.0
5.330003891555325,8445496,Odie Cleghorn,51,7561.0
6.164612790245168,8447037,Paul Jacobs,9,7697.0
5.250875599948112,8445168,Punch Broadbent,70,7476.0
5.881048125567519,8444956,Amos Arbour,40,7641.5
5.8647035932027505,8449551,Cully Wilson,44,7638.0
5.925671293293553,8450044,Ivan Mitchell,15,7668.0
5.914126345829549,8446761,Frank Heffernan,12,7660.0
5.234790504605007,8445972,Babe Dye,94,7458.5
5.8187832403684006,8448349,Mickey Roach,48,7633.0
5.930470878194319,8447791,Jack MacKell,11,7675.0
6.275392398495265,8447815,Howard McNamara,10,7703.0
6.275003242962771,8449072,Don Smith,11,7702.0
5.9412375145933325,8445330,Ed Carpenter,21,7682.0
5.8889609547282395,8445326,George Carey,35,7646.0
6.326501491762874,8449843,Frank Brophy,13,7707.0
5.905305487093008,8450017,Howard Lockhart,39,7658.0
6.327409521338695,8447816,George McNaughton,7,7710.0
6.326890647295369,8449087,Tommy Smith,10,7708.0
6.327279802827864,8449382,Alex Wellington,8,7709.0
5.004280710857439,8447637,Joe Matte,48,7326.0
5.891814761966533,8448212,Goldie Prodgers,31,7648.0
5.941626670125827,8447674,Thomas McCarthy,18,7683.0
6.323907121546244,8447796,Fred McLean,9,7706.0
5.106369178881827,8449918,Jake Forbes,79,7386.0
5.945518225450772,8447765,Moylan McDonnell,11,7685.0
5.578803995330134,8449090,Rod Smylie,40,7609.0
5.279932546374368,8446629,Leth Graham,29,7511.0
4.9998702814891685,8449199,Billy Stuart,67,7323.0
5.236606563756648,8448315,Leo Reise Sr.,66,7461.0
6.2490595407964715,8445317,Dave Campbell,10,7701.0
4.6527435465040865,8445471,King Clancy,79,7219.0
4.373329874173044,8445134,Frank Boucher,114,6984.0
5.29485017511999,8445133,Billy Boucher,61,7530.0
5.899208717083928,8449075,Glenn Smith,12,7654.0
5.8990789985730965,8449145,Ted Stackhouse,13,7653.0
5.054870930081723,8450103,John Ross Roach,118,7347.0
4.9885847710468285,8447035,Stan Jackson,61,7319.0
5.339473342846024,8445131,Edmond Bouchard,63,7571.0
5.899857309638086,8448030,Paddy Nolan,9,7655.0
5.589700350239979,8444936,Lloyd Andrews,25,7615.0
4.936178492670904,8447110,Aurel Joliat,105,7281.0
5.881048125567519,8448948,Ganton Scott,37,7641.5
6.0307432870670645,8445882,Gerry Denoird,8,7691.0
5.484628356466468,8446767,Harry Helman,17,7595.0
4.957322609936438,8445255,Billy Burch,99,7299.0
4.957192891425606,8446886,Lionel Hitchman,106,7298.0
4.635231547541834,8447606,Sylvio Mantha,106,7208.0
4.883253340251654,8447888,Howie Morenz,116,7256.0
5.899987028148917,8447518,Wilf Loughlin,12,7656.0
5.203398624983786,8446643,Red Green,57,7443.0
5.830198469321572,8446644,Shorty Green,28,7634.0
5.562329744454534,8449141,Jesse Spring,57,7601.0
5.918017901154495,8446492,Charles Fraser,11,7665.0
5.578674276819302,8445312,Billy Cameron,26,7608.0
5.474510312621611,8445319,Earl Campbell,31,7592.0
5.595667401738228,8445136,Bobby Boucher,10,7621.0
5.505253599688675,8446907,Albert Holway,49,7597.0
4.6501491762874565,8446298,Frank Finnigan,111,7218.0
5.015955376832274,8449133,Chris Speyer,28,7334.0
5.279802827863536,8447655,Bert McCaffrey,74,7510.0
5.597224023868206,8447272,Roland Lafleur,10,7622.5
5.597224023868206,8447111,Rene Joliat,10,7622.5
5.5938513425865874,8447641,Johnny Matz,12,7620.0
5.278765079776885,8446616,Ed Gorman,30,7508.0
4.553249448696329,8449077,Hooley Smith,134,7176.0
4.898949280062265,8449856,Alec Connell,92,7266.0
5.334025165391101,8447323,Charlie Langlois,49,7564.0
5.271241406148658,8447794,Alex McKinnon,45,7497.0
5.514204176936048,8445308,Francis Cain,30,7598.0
5.297055389804125,8445911,Chuck Dinsmore,34,7532.0
5.600077831106499,8447912,Gerry Munro,23,7627.0
5.2542482812297315,8447908,Dunc Munro,61,7479.0
5.913996627318719,8445340,George Carroll,28,7659.0
5.321312751329614,8448462,Sam Rothschild,52,7554.0
5.562070307432871,8447521,Fred Lowrey,29,7600.0
5.939680892463355,8446716,Smokey Harris,13,7680.0
5.9438318848099625,8445536,Lloyd Cook,11,7684.0
5.941107796082501,8448584,Bobby Rowe,12,7681.0
5.043066545596057,8448297,George Redding,27,7341.0
4.965884031651316,8445541,Carson Cooper,87,7309.0
4.968478401867946,8446785,Jimmy Herberts,79,7312.0
5.924114671163575,8448934,Werner Schnarr,26,7666.0
5.577117654689324,8446755,Fern Headley,30,7607.0
5.040472175379427,8447876,Herb Mitchell,30,7339.0
5.939551173952523,8449920,Hec Fowler,14,7679.0
5.591905564924114,8448310,Reg Reid,19,7616.0
5.93929173693086,8449129,Emory Sparrow,16,7678.0
5.599818394084836,8446300,Alvin Fisher,11,7626.0
6.15786742768193,8448087,Ernie Parkes,12,7696.0
4.647425087559995,8445854,Hap Day,105,7215.0
5.592165001945777,8445644,Charlie Cotch,20,7617.0
5.017511998962252,8450120,Charles Stewart,34,7335.0
5.948631469710728,8445743,John Ingram,11,7686.0
5.935919055649241,8445061,Bobby Benson,13,7676.5
5.013620443637307,8449002,Norm Shay,32,7331.0
5.935919055649241,8447890,Bernie Morris,13,7676.5
5.576209625113504,8447999,Mike Neville,31,7606.0
5.063562070307433,8449059,Alex Smith,92,7354.0
5.1552730574653,8450153,Roy Worters,102,7418.0
5.085873654170451,8447859,Hib Milks,68,7373.5
4.888312362174082,8445514,Lionel Conacher,115,7258.0
5.113244259955896,8445955,Herb Drury,41,7392.0
5.1122065118692435,8449392,Tex White,45,7390.0
5.389933843559476,8447741,Duke McCurry,26,7589.0
5.116876378259177,8449082,Rodger Smith,37,7396.5
5.079647165650538,8445843,Harold Darragh,67,7368.5
5.047347256453496,8445152,John Brackenborough,15,7342.0
5.265663510182903,8445047,Pete Bellefeuille,50,7491.0
5.079647165650538,8447371,Albert Leduc,90,7368.5
5.367622259696459,8450012,Frenchy Lacroix,11,7583.0
5.359839149046569,8448101,Rollie Paulhus,17,7578.5
5.359839149046569,8447465,Hec Lepine,17,7578.5
4.471786223894149,8447328,Wildor Larochelle,92,7121.0
5.2733169023219615,8446914,George Horne,35,7500.0
4.621351666882864,8449189,Nels Stewart,129,7197.0
4.878194318329226,8449038,Babe Siebert,134,7255.0
5.5669996108444675,8447216,Hobie Kitchen,30,7602.0
5.2617719548579585,8449045,Joe Simpson,50,7486.0
5.917628745622,8447896,John Morrison,14,7663.5
5.020236087689713,8445306,Charles Cahill,25,7337.0
4.4110779608250095,8447181,Hec Kilrea,119,7040.0
5.112336230380075,8447795,John McKinnon,51,7391.0
5.040342456868595,8445648,Baldy Cotton,91,7338.0
4.094175638863666,8450104,Moe Roberts,55,6826.0
5.047476974964328,8445068,Fred Bergdinon,14,7343.0
5.306784278116488,8445959,John Duggan,10,7544.0
5.3602283045790635,8450099,Herb Rheaume,15,7580.0
5.276819302114411,8446897,Bill Holmes,29,7505.0
5.204436373070437,8446703,Hago Harrington,42,7444.0
4.939680892463355,8447466,Pit Lepine,88,7284.0
5.267349850823712,8445178,Bernie Brophy,33,7495.0
5.59839149046569,8444851,Gordon Spence,11,7625.0
5.369697755869763,8445578,Roger Cormier,12,7584.0
5.199766506680503,8445346,Frank Carson,69,7439.0
5.916590997535348,8445109,Rene Boileau,15,7662.0
5.875340511090933,8450000,Joe Ironstone,20,7639.0
5.917628745622,8446665,Bob Hall,14,7663.5
5.124659488909067,8448141,Merlyn Phillips,62,7401.0
5.930081722661824,8447329,Bonner Larose,11,7674.0
4.960176417174731,8445969,Red Dutton,90,7303.0
5.117006096770009,8446152,Hap Emms,116,7398.0
5.241925022700739,8444855,Clarence Abel,61,7468.0
4.9475937216240755,8447913,Murray Murdoch,80,7289.0
5.318588662602154,8447573,Reg Mackey,14,7551.5
4.94279413672331,8447098,Ivan Johnson,94,7287.0
4.950447528862369,8445529,Bill Cook,77,7290.0
4.471526786872487,8449232,Paul Thompson,107,7119.5
5.205863276689584,8450150,Hal Winkler,30,7446.0
5.32260993643793,8448314,Ollie Reinikka,12,7556.0
4.630431962641069,8445535,Fred Cook,97,7202.0
5.2606044882604746,8445148,Billy Boyd,35,7485.0
5.335581787521079,8447283,Leo Lafrance,31,7566.0
5.267090413802049,8446564,Herb Gardiner,31,7494.0
4.889350110260734,8449987,George Hainsworth,78,7259.0
5.080555195226359,8446514,Art Gagne,65,7370.0
5.341548839019328,8447887,Amby Moran,26,7573.0
4.385393695680373,8449024,Eddie Shore,130,7002.0
5.262290828901285,8447143,Duke Keats,56,7487.0
5.131664288493968,8448055,Harry Oliver,98,7405.0
5.310805551952264,8445162,Archie Briden,41,7545.0
5.0703074328706705,8446558,Percy Galbraith,85,7359.0
5.361525489687378,8445143,Clarence Boucher,19,7581.0
4.964976002075496,8446877,Normie Himes,84,7306.0
5.2669606952912185,8444967,Ty Arbour,54,7493.0
5.838500454014788,8447779,Mickey McGuire,14,7635.0
5.068621092229861,8444998,Ace Bailey,60,7355.0
5.073939551173953,8445142,Leo Bourgeault,96,7366.0
5.189907899857309,8445345,Bill Carson,51,7431.0
4.9657543131404855,8447827,Charley McVeigh,97,7308.0
4.951744713970684,8445968,Duke Dukowski,87,7291.0
5.815669996108444,8450013,Hugh Lehman,23,7632.0
5.8846802438708,8449251,Art Townsend,13,7644.0
5.357244778829939,8449254,Percy Traub,36,7577.0
5.579841743416786,8449253,Bob Trapp,30,7611.0
5.276040991049423,8447020,Dick Irvin,35,7503.0
5.234790504605007,8446750,George Hay,61,7458.5
5.105590867816837,8446489,Gord Fraser,68,7385.0
5.201582565832144,8447545,Mickey MacKay,62,7442.0
5.052795433908419,8445940,Ken Doraty,52,7346.0
5.299130885977429,8448949,Laurie Scott,27,7535.0
5.304708781943183,8446727,Gizzy Hart,40,7542.0
5.282786353612661,8447517,Clem Loughlin,40,7515.0
6.11791412634583,8450121,Herb Stuart,14,7693.0
5.387469191853677,8449310,Jack Walker,27,7587.0
5.186535218575691,8446493,Frank Fredrickson,73,7430.0
5.148138539369568,8449007,Johnny Sheppard,107,7416.0
5.387598910364509,8446463,Frank Foyston,26,7588.0
5.352574912440005,8446662,Harold Halderson,30,7575.0
5.223894149695162,8446613,Fred Gordon,31,7454.0
5.243351926319886,8445962,Art Duncan,51,7469.0
5.048255286029316,8449850,Lorne Chabot,109,7344.0
5.074198988195615,8445762,Danny Cox,99,7367.0
4.955117395252302,8445203,Bill Brydge,96,7296.0
5.292774678946686,8446673,Milt Halliday,18,7527.0
5.376443118433,8444964,Jack Arbour,27,7585.0
5.271630561681152,8448039,Russell Oatman,47,7499.0
5.890647295369049,8447771,Gord McFarlane,12,7647.0
5.572707225321054,8445923,Babe Donnelly,15,7604.0
5.291607212349202,8445187,Stan Brown,26,7524.5
4.936308211181736,8447144,Butch Keeling,94,7282.0
5.586846543001687,8448226,Al Pudas,11,7614.0
5.893630821118173,8448332,Jim Riley,22,7650.0
5.184589440913219,8448429,Eddie Rodden,61,7428.0
4.9296925671293295,8448098,George Patterson,128,7277.0
5.365935919055649,8446572,Art Gauthier,11,7582.0
4.454533661953561,8449308,Carl Voss,132,7096.0
5.266182384226229,8445526,Bob Connors,32,7492.0
4.490595407964716,8448080,Pete Palangio,49,7141.0
4.952523025035672,8446649,Lloyd Gross,65,7292.0
5.323647684524581,8448095,Lester Patrick,11,7559.0
5.259047866130497,8450144,Flat Walsh,49,7483.0
4.460111557919315,8445262,Marty Burke,109,7105.5
5.116876378259177,8450043,Joe Miller,40,7396.5
4.408224153586717,8445026,Marty Barry,138,7035.0
5.293034115968348,8446641,Alex Gray,25,7528.0
5.582954987676741,8448244,Beattie Ramsay,16,7613.0
4.907899857309638,8449341,Jimmy Ward,85,7268.0
5.085873654170451,8449246,Bill Touhey,75,7373.5
5.284991568296796,8446652,Len Grosvenor,49,7521.0
4.439616033207939,8444987,Larry Aurie,102,7079.0
5.3960306135685565,8449006,Frank Sheppard,12,7590.0
4.909715916461279,8449383,Cy Wentworth,119,7270.5
5.080814632248022,8449366,Nick Wasnie,80,7371.0
5.256453495913867,8449220,Ralph Taylor,50,7481.0
5.59320275003243,8445189,Cecil Browne,14,7618.0
4.639382539888442,8446631,Ted Graham,140,7210.0
5.2490595407964715,8449966,Charlie Gardiner,58,7473.5
5.091192113114541,8445525,Harry Connor,54,7378.0
4.271760280191984,8445474,Dit Clapper,163,6894.0
4.890258139836555,8446557,Dutch Gainor,81,7261.0
5.2401089635490985,8447337,Martin Lauder,12,7467.0
5.2376443118433,8445488,Nobby Clark,13,7463.0
5.322350499416267,8445311,Frank Callighen,12,7555.0
5.052276559865093,8448197,Joe Primeau,54,7345.0
5.318588662602154,8446571,Leo Gaudreault,23,7551.5
5.353742379037489,8445442,Gene Chouinard,12,7576.0
5.089116616941237,8447523,Gerry Lowrey,80,7377.0
5.239460370994941,8447870,Earl Miller,52,7464.5
5.122713711246595,8447671,Eddie McCalmon,31,7400.0
5.2233752756518355,8446600,Sam Godin,31,7453.0
5.843559475937216,8449156,Barney Stanley,10,7636.0
5.296666234271631,8446891,Val Hoffinger,21,7531.0
4.916720716046179,8447306,Joe Lamb,155,7273.0
5.245946296536515,8449060,Art Smith,41,7470.0
5.5170579841743415,8445183,Fred Brown,10,7599.0
4.624205474121157,8449019,Al Shields,138,7199.0
4.375405370346348,8450127,Tiny Thompson,131,6989.0
4.392657932286937,8449381,Cooney Weiland,127,7011.0
4.953690491633156,8447221,Lloyd Klein,78,7295.0
5.1901673368789725,8448138,Eric Pettinger,47,7432.0
5.259047866130497,8446857,Henry Hicks,36,7483.0
5.152419250227007,8445347,Gerry Carson,77,7417.0
4.358023089894928,8446617,Johnny Gottselig,118,6973.0
5.249189259307303,8445746,Rosie Couture,66,7475.0
5.29225580490336,8445288,Bobby Burns,21,7526.0
5.0561681151900375,8448334,Vic Ripley,97,7348.0
4.469062135166689,8445093,Andy Blair,71,7116.0
5.172136463873395,8447318,Myles Lane,44,7423.0
4.42327150084317,8447484,Herbie Lewis,102,7064.0
5.267609287845375,8449897,Dolly Dolson,28,7496.0
5.3232585289920875,8446144,Fred Elliott,13,7557.0
4.953431054611493,8447468,Art Lesieur,48,7294.0
4.892203917499027,8448372,Earl Robinson,93,7263.0
4.423141782332339,8449264,Dave Trottier,84,7063.0
4.352056038396679,8447609,Mush March,128,6959.5
4.924374108185238,8447884,Armand Mondou,87,7276.0
4.417823323388247,8446915,Red Horner,74,7052.5
5.200025943702166,8448078,George Owen,46,7440.0
4.35737449734077,8449983,Benny Grant,75,6971.0
4.634453236476845,8447604,Georges Mantha,98,7206.0
5.301725256194059,8449292,Sparky Vail,19,7537.0
4.894928006226489,8448034,Baldy Northcott,80,7265.0
5.40070047995849,8445839,Frank Daley,11,7591.0
4.477364119859904,8445537,Tom Cook,70,7124.0
5.0945647943961605,8449126,Art Somers,50,7379.0
5.284602412764301,8445234,Gord Brydson,13,7519.0
4.362044363730704,8445512,Charlie Conacher,110,6975.0
5.285251005318459,8446966,James Hughes,16,7522.0
5.110520171228434,8448428,Harvey Rockburn,41,7388.0
4.342846024127643,8446612,Ebbie Goodfellow,119,6950.0
4.933584122454274,8447183,Wally Kilrea,110,7280.0
5.068880529251524,8449160,Harold Starr,83,7356.0
4.61927617070956,8446607,Leroy Goldsworthy,128,7195.0
5.305746530029835,8448237,Leo Quenneville,16,7543.0
5.165780256842652,8446458,Harry Foster,53,7420.0
5.072123492022311,8449467,Archie Wilcox,66,7363.0
4.670255545466338,8447050,James Jarvis,45,7226.0
4.962251913348035,8445029,Cliff Barton,40,7305.0
5.279413672331041,8447634,George Massecar,29,7509.0
5.231028667790894,8449218,Bob Taylor,13,7456.5
5.0,8445284,Roy Burmister,30,7324.0
4.616552081982099,8449821,Bill Beveridge,107,7194.0
5.136593591905565,8447602,Rennison Manners,18,7409.0
5.2822674795693345,8447018,Frank Ingram,26,7513.5
5.097288883123622,8447012,Bill Hutton,44,7380.0
4.343105461149306,8447025,Busher Jackson,129,6951.0
5.158126864703593,8446843,Orville Heximer,44,7419.0
5.304449344921521,8447652,Cliff McBride,12,7541.0
5.3154754183421975,8448140,Bill Phillips,16,7548.0
5.239460370994941,8447654,Stan McCabe,43,7464.5
5.2541185627189,8444863,Stew Adams,40,7478.0
4.18212478920742,8446924,Syd Howe,179,6866.0
5.273706057854456,8445127,Helge Bostrom,27,7501.0
5.610325593462187,8450117,Red Spooner,12,7628.0
5.320275003242963,8448346,Gus Rivers,19,7553.0
4.909715916461279,8449858,Abbie Cox,53,7270.5
4.566610455311973,8447638,Joe Matte,28,7178.0
5.278635361266053,8448298,Bill Regan,39,7506.5
5.3371384096510575,8450050,Mickey Murray,13,7567.0
5.892593073031522,8448210,Ellie Pringle,15,7649.0
5.179400700479959,8448241,Yip Radley,35,7425.0
5.573485536386042,8446954,Albert Hughes,24,7605.0
4.653002983525749,8448605,Paul Runge,91,7220.0
5.2181865352185755,8448188,Jack Pratt,24,7450.0
4.800622648851991,8445362,Art Chapman,94,7243.0
5.231028667790894,8444850,Henry Harris,17,7456.5
5.103385653132702,8447534,Ron Lyons,34,7383.0
5.283305227655987,8446946,Al Huggins,16,7517.5
5.069788558827344,8446559,John Gallagher,77,7358.0
5.145025295109612,8447828,Jack McVicar,23,7413.0
5.0587624854066675,8448383,Earl Roche,87,7350.0
5.059021922428331,8448421,Des Roche,83,7351.0
4.631210273706058,8446753,Paul Haynes,109,7203.0
5.313399922168894,8449309,Deacon Waite,14,7547.0
5.297833700869114,8448134,Frank Peters,18,7533.5
5.086133091192113,8445334,Gene Carrigan,29,7375.0
5.2822674795693345,8445806,Jimmy Creighton,15,7513.5
4.9210014269036195,8446182,Stewart Evans,86,7274.0
4.936956803735893,8447780,Bert McInenly,97,7283.0
4.967181216759632,8446245,Tommy Filmore,63,7310.0
4.610066156440524,8449128,John Sorrell,109,7193.0
4.778311064988974,8446553,Johnny Gagnon,108,7242.0
4.62615125178363,8450009,Dave Kerr,86,7200.0
4.4084835906083795,8448440,Doc Romnes,106,7036.0
5.111557919315087,8445885,Vic Desjardins,32,7389.0
5.060837981579971,8448233,Jean Pusie,60,7353.0
4.932676092878454,8444989,Vern Ayres,92,7278.0
4.398884420806849,8447052,Roger Jenkins,156,7021.0
5.3013361006615645,8446674,Herb Hamel,10,7536.0
5.304319626410689,8446931,Rolly Huard,9,7539.5
4.644311843300039,8447056,Joe Jerwa,80,7212.0
4.619924763263718,8449861,Wilf Cude,126,7196.0
5.1341289401997665,8445741,D'arcy Coulson,16,7406.5
4.628356466467765,8445037,Red Beattie,106,7201.0
5.294720456609158,8449306,Ed Vokes,18,7529.0
5.283305227655987,8449177,Frank Steele,13,7517.5
4.415228953171618,8445908,Cecil Dillon,86,7048.0
5.1341289401997665,8445818,Stan Crossett,16,7406.5
5.2490595407964715,8447167,Ernest Kenny,28,7473.5
5.303281878324037,8447646,Sam McAdam,14,7538.0
5.339862498378519,8447198,Ray Kinsella,13,7572.0
4.458944091321832,8445233,Glenn Brydson,96,7104.0
5.304319626410689,8447607,Bud Maracle,12,7539.5
5.278635361266053,8448004,John Newman,14,7506.5
4.885588273446621,8446628,Bob Gracie,117,7257.0
4.468932416655857,8447473,Alex Levinsky,85,7114.5
4.382021014398755,8449666,Doug Young,115,6999.0
4.1878324036840056,8448951,Earl Seibert,138,6869.0
5.104293682708523,8445157,Doug Brennan,24,7384.0
5.264236606563757,8446901,Lou Holmes,25,7488.0
5.07199377351148,8447055,Frank Jerwa,54,7362.0
4.445583084706188,8445150,Irwin Boyd,62,7085.0
5.100272408872746,8445533,Bud Cook,43,7382.0
4.2337527565183555,8450115,Normie Smith,77,6886.0
5.05980023349332,8445960,Lorne Duguid,73,7352.0
5.57153975872357,8445527,Eddie Convey,25,7603.0
5.204825528602932,8447054,Ed Jeremiah,34,7445.0
4.967310935270463,8445261,Eddie Burke,50,7311.0
4.666493708652225,8450003,Percy Jackson,51,7224.0
5.291607212349202,8449003,Pat Shea,15,7524.5
5.007393955117395,8447139,John Keating,26,7329.0
5.235698534180828,8449208,Max Sutherland,15,7460.0
4.289012842132572,8446766,Ott Heller,125,6909.0
4.584122454274225,8445742,Art Coulter,81,7180.5
5.579063432351797,8449553,Hub Wilson,15,7610.0
5.209365676482034,8448357,Fred Robertson,36,7447.0
5.323388247502919,8444870,Art Alexandre,18,7558.0
4.889998702814892,8444982,Ossie Asmundson,73,7260.0
5.107406926968478,8449787,Andy Aitkenhead,25,7387.0
5.056427552211701,8445097,Mickey Blake,53,7349.0
5.284732131275133,8448159,Hugh Plaxton,17,7520.0
5.115838630172526,8447770,Don McFadyen,36,7395.0
4.89337138409651,8445296,Walt Buswell,95,7264.0
4.377610585030484,8449593,Eddie Wiseman,112,6993.0
5.22986120119341,8446694,Emil Hanson,14,7455.0
4.305746530029835,8447614,Gus Marker,99,6918.5
5.128680762744843,8446411,Gus Forslund,22,7403.0
5.239849526527435,8448251,Paul Raymond,33,7466.0
5.003891555324945,8447628,Ron Martin,34,7325.0
5.888312362174082,8449238,Joe Thorsteinson,14,7645.0
5.297833700869114,8445049,Andy Bellemer,14,7533.5
5.0717343364898175,8446590,Art Giroux,53,7361.0
5.334673757945259,8447691,Walt McCartney,14,7565.0
5.289272279154235,8450173,Clarence MacKenzie,17,7523.0
5.087949150343754,8449161,Wilf Starr,52,7376.0
4.971980801660397,8447036,Walter Jackson,45,7314.0
4.404073161240109,8448139,Gord Pettinger,83,7027.0
4.373719029705539,8449464,Art Wiebe,87,6985.0
4.354261253080814,8449233,Bill Thoms,123,6962.0
5.2198728758593855,8447879,Ron Moffat,29,7451.0
5.1367233104163965,8445293,Bert Burry,15,7410.0
5.332338824750292,8447969,Leo Murray,14,7562.0
5.276559865092748,8445947,Dave Downie,14,7504.0
5.884420806849137,8447242,Gord Kuhn,16,7643.0
5.265144636139577,8445850,Bob Davis,16,7490.0
4.2935529900116745,8448784,Charlie Sands,140,6911.0
5.082760409910494,8448331,Jack Riley,45,7372.0
5.168244908548449,8445848,Bob Davie,35,7421.0
4.458814372811,8448061,Jim O'Neil,80,7103.0
4.309378648333118,8445113,Buzz Boll,105,6926.0
4.993643792969257,8445518,Red Conn,30,7321.0
5.012193540018161,8448149,Hal Picketts,23,7330.0
4.41808276040991,8449266,Lou Trudel,90,7054.0
4.437929692567129,8447163,Bill Kendall,54,7076.0
5.271371124659489,8447469,Jack Leswick,18,7498.0
5.0691399662731875,8449001,Gerry Shannon,72,7357.0
4.427681930211441,8445146,Ralph Bowman,84,7068.5
5.128291607212349,8448789,Ted Saunders,20,7402.0
4.406537812945907,8447560,Bill MacKenzie,93,7031.0
4.282008042547671,8445333,Lorne Carr,136,6902.0
5.281618887015177,8450158,Thomas Coulter,15,7512.0
5.07368011415229,8447132,Max Kaminsky,68,7365.0
4.810481255675185,8447924,Allan Murray,65,7244.0
4.909197042417953,8445926,John Doran,69,7269.0
4.306005967051498,8448179,Jack Portland,130,6920.0
4.189389025813984,8446895,Flash Hollett,145,6871.0
4.910753664547931,8446502,Irv Frew,63,7272.0
4.286548190426774,8445307,Herb Cain,124,6907.0
4.906991827733818,8445099,Russ Blinco,56,7267.0
5.200155662212998,8449058,Don Smillie,20,7441.0
5.070826306913997,8447130,Walter Kalbfleish,51,7360.0
5.210143987547023,8446702,Walter Harnott,15,7448.0
4.427681930211441,8449022,Jack Shill,90,7068.5
5.073290958619795,8449479,Burr Williams,56,7364.0
5.259047866130497,8447282,Adie Lafrance,14,7483.0
4.3529640679725,8447904,Alex Motter,92,6961.0
5.170968997275911,8448790,Tony Savage,36,7422.0
4.30963808535478,8447150,Pep Kelly,93,6927.0
4.334933194966922,8447023,Art Jackson,118,6948.0
4.2233752756518355,8447850,Nick Metz,84,6883.0
5.264755480607082,8447511,Norm Locking,19,7489.0
4.281618887015177,8445754,Bill Cowley,126,6901.0
5.2478920741989885,8445824,Nels Crutchfield,22,7472.0
4.965105720586328,8447777,Jack McGill,45,7307.0
4.3307822026203135,8448096,Lynn Patrick,81,6942.0
4.485406667531457,8445523,Bert Connelly,41,7132.0
4.414191205084966,8444931,Tom Anderson,95,7047.0
4.923206641587755,8447809,Sammy McManus,32,7275.0
5.237125437799974,8449374,Aubrey Webster,15,7462.0
4.435075885328836,8447633,Charlie Mason,57,7073.0
4.2938124270333375,8448946,Sweeney Schriner,101,6912.0
5.255934621870541,8447739,Bob McCulley,14,7480.0
4.377740303541315,8448231,Fido Purpur,66,6994.0
5.337268128161889,8445504,Norm Collings,13,7568.0
4.313529640679725,8447148,Pete Kelly,85,6929.0
4.940588922039175,8447864,Bill Miller,45,7285.0
5.195485795823064,8446787,Fred Hergerts,20,7435.0
4.303022441302374,8445846,Bob Davidson,84,6915.0
4.295887923206641,8447746,Bucko McDonald,143,6913.0
5.172266182384226,8446297,Ed Finnigan,28,7424.0
4.038785834738618,8445098,Toe Blake,135,6794.0
4.351537164353354,8450007,Mike Karakas,100,6958.0
5.135555843818913,8448076,Eddie Ouellette,18,7408.0
4.213127513296147,8445194,Mud Bruneteau,98,6880.0
4.308989492800623,8445509,Neil Colville,90,6925.0
4.284602412764301,8449372,Phil Watson,122,6906.0
